Ciudad,OC Fecha,No. OC,DCTO.TIPO,DCTO.PJE,RUT,Razón Social,Fecha Entrega,Bodega,Item,Código,Nombre,Descto.,Cantidad,Cant. Recibida,Transito,Prec.Unit.,Línea de Negocio
LS - Barrio Industrial   ,2025-07-23 00:00:00,105080,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-24 00:00:00,B14,14,3813152                       ,BOLIGRAFO GEL TORRE QUICK DRY 0.7MM AZUL     ,0,372,0,372,420,LIBRERÍA                                
LS - Barrio Industrial   ,2025-07-23 00:00:00,105080,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-24 00:00:00,B14,15,3813247                       ,CORRECTOR TORRE CINTA STAND UP 5MM AZUL 6MT  ,0,60,0,60,625,LIBRERÍA                                
LS - Barrio Industrial   ,2025-07-23 00:00:00,105080,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-24 00:00:00,B14,16,3813503                       ,"NOTA ADHESIVA TORRE 7,6X7,6CM CUBO 400HJS.   ",0,96,0,96,1978,LIBRERÍA                                
LS - Barrio Industrial   ,2025-07-23 00:00:00,105080,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-24 00:00:00,B14,17,3813929                       ,LIBRO ACTA AUCA COMPOSICION 200HJ,0,76,0,76,3680,LIBRERÍA                                
LS - Barrio Industrial   ,2025-07-23 00:00:00,105080,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-24 00:00:00,B14,18,3813995                       ,BORRADOR TORRE PIZARRA MAGNETICA AZUL,0,12,0,12,455,LIBRERÍA                                
LS - Barrio Industrial   ,2025-07-23 00:00:00,105080,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-24 00:00:00,B14,19,3814760                       ,CARPETA TORRE VINIL C/FASTENER OFICIO NEGRA,0,252,0,252,530,LIBRERÍA                                
LS - Barrio Industrial   ,2025-07-23 00:00:00,105080,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-24 00:00:00,B14,20,3815385                       ,CORCHETERA AUCA GRANDE NEGRA,0,12,0,12,2475,LIBRERÍA                                
LS - Barrio Industrial   ,2025-07-23 00:00:00,105080,1,0,96872220-4    ,PRODUCTOS TORRE SPA                                                             ,2025-07-24 00:00:00,B14,21,3815742                       ,BANDERITA TORRE PAPEL MIX COLORES,0,48,0,48,780,LIBRERÍA                                
P. Arenas                ,2025-07-24 00:00:00,54138,1,0,77012870-6_1  ,COMERCIAL REDOFFICE LTDA. (STGO)                                                ,2025-07-25 00:00:00,B1  ,1,3813429                       ,PLASTICO DIAZOL P/TERMOLAM. CARTA 0.5MM 100UN,0,3,0,3,6450,LIBRERÍA                                
P. Arenas                ,2025-07-24 00:00:00,54138,1,0,77012870-6_1  ,COMERCIAL REDOFFICE LTDA. (STGO)                                                ,2025-07-25 00:00:00,B1  ,2,6542458                       ,APOYA PIES KENSINGTON SMARTFIT K50416WW      ,0,5,0,5,20105,ACCESORIOS COMPUTACIONALES              
P. Arenas                ,2025-07-24 00:00:00,54138,1,0,77012870-6_1  ,COMERCIAL REDOFFICE LTDA. (STGO)                                                ,2025-07-25 00:00:00,B1  ,3,7275369                       ,JABON LIQUIDO SIMONDS DERMO CARE CREMOSO 1LT,0,36,0,36,1527,ASEO                                    
P. Arenas                ,2025-07-24 00:00:00,54139,1,0,96705940-4    ,INTCOMEX CHILE S.A.                                                             ,2025-07-25 00:00:00,B1  ,1,6501092                       ,BOTELLA EPSON T664120 BLACK 4.000 PAG.70ML,0,6,0,6,5865,SUMINISTROS COMPUTACIONALES             
P. Arenas                ,2025-07-24 00:00:00,54139,1,0,96705940-4    ,INTCOMEX CHILE S.A.                                                             ,2025-07-25 00:00:00,B1  ,2,6503207                       ,TONER BROTHER TN1060,0,6,0,6,22930,SUMINISTROS COMPUTACIONALES             
P. Arenas                ,2025-07-24 00:00:00,54139,1,0,96705940-4    ,INTCOMEX CHILE S.A.                                                             ,2025-07-25 00:00:00,B1  ,3,6541946                       ,BOTELLA TINTA BROTHER BLACK BTD60BK,0,3,0,3,6770,SUMINISTROS COMPUTACIONALES             
P. Arenas                ,2025-07-24 00:00:00,54139,1,0,96705940-4    ,INTCOMEX CHILE S.A.                                                             ,2025-07-25 00:00:00,B1  ,4,6542139                       ,BOTELLA EPSON T544120 BLACK 4.500 PAG. 65ML,0,19,0,19,5865,SUMINISTROS COMPUTACIONALES             
P. Arenas                ,2025-07-24 00:00:00,54139,1,0,96705940-4    ,INTCOMEX CHILE S.A.                                                             ,2025-07-25 00:00:00,B1  ,5,6542140                       ,BOTELLA EPSON T544220 CYAN 7.500 PAG. 65ML,0,11,0,11,5865,SUMINISTROS COMPUTACIONALES             
P. Arenas                ,2025-07-24 00:00:00,54139,1,0,96705940-4    ,INTCOMEX CHILE S.A.                                                             ,2025-07-25 00:00:00,B1  ,6,6542141                       ,BOTELLA EPSON T544320 MAGENTA 7.500 PAG. 65ML,0,12,0,12,5865,SUMINISTROS COMPUTACIONALES             
P. Arenas                ,2025-07-24 00:00:00,54139,1,0,96705940-4    ,INTCOMEX CHILE S.A.                                                             ,2025-07-25 00:00:00,B1  ,7,6542142                       ,BOTELLA EPSON T544420 YELLOW 7.500 PA,0,11,0,11,5865,SUMINISTROS COMPUTACIONALES             
P. Montt                 ,2025-07-24 00:00:00,74411,1,0,93281000-K    ,COCA COLA EMBONOR S.A.                                                          ,2025-07-25 00:00:00,B1  ,1,8603643                       ,NECTAR ANDINA MANZANA 200CC                  ,0,48,0,48,266,ALIMENTOS                               
P. Montt                 ,2025-07-24 00:00:00,74411,1,0,93281000-K    ,COCA COLA EMBONOR S.A.                                                          ,2025-07-25 00:00:00,B1  ,2,8603649                       ,NECTAR ANDINA PIÑA 200CC,0,48,0,48,266,ALIMENTOS                               
P. Montt                 ,2025-07-24 00:00:00,74411,1,0,93281000-K    ,COCA COLA EMBONOR S.A.                                                          ,2025-07-25 00:00:00,B1  ,3,8603662                       ,NECTAR ANDINA NARANJA 200CC,0,48,0,48,266,ALIMENTOS                               
P. Montt                 ,2025-07-24 00:00:00,74411,1,0,93281000-K    ,COCA COLA EMBONOR S.A.                                                          ,2025-07-25 00:00:00,B1  ,4,8603679                       ,NECTAR ANDINA DURAZNO 200CC,0,48,0,48,266,ALIMENTOS                               
P. Montt                 ,2025-07-24 00:00:00,74412,1,0,77012870-6_1  ,COMERCIAL REDOFFICE LTDA. (STGO)                                                ,2025-07-25 00:00:00,B1  ,1,1301337                       ,"PAPELERO SANREMO REDONDO C/PEDAL 13,5 LT     ",0,3,0,3,4769,ASEO                                    
P. Montt                 ,2025-07-24 00:00:00,74412,1,0,77012870-6_1  ,COMERCIAL REDOFFICE LTDA. (STGO)                                                ,2025-07-25 00:00:00,B1  ,2,5001001                       ,(BANDERITA 3M POST IT 680-2 AZUL),0,5,0,5,1934,LIBRERÍA                                
P. Montt                 ,2025-07-24 00:00:00,74412,1,0,77012870-6_1  ,COMERCIAL REDOFFICE LTDA. (STGO)                                                ,2025-07-25 00:00:00,B1  ,3,7290498                       ,PILA MAXELL AAA ALCALINA LR03BP2 2UN,0,24,0,24,440,FERRETERÍA                              
P. Montt                 ,2025-07-24 00:00:00,74412,1,0,77012870-6_1  ,COMERCIAL REDOFFICE LTDA. (STGO)                                                ,2025-07-25 00:00:00,B1  ,4,7290499                       ,PILA MAXELL AAA ALCALINA LR03BP6 6UN,0,10,0,10,1300,FERRETERÍA                              
P. Montt                 ,2025-07-24 00:00:00,74412,1,0,77012870-6_1  ,COMERCIAL REDOFFICE LTDA. (STGO)                                                ,2025-07-25 00:00:00,B1  ,5,8600091                       ,GALLETON NUTRABIEN AVENA Y PASAS 40GR,0,20,0,20,337,ALIMENTOS                               
P. Montt                 ,2025-07-24 00:00:00,74412,1,0,77012870-6_1  ,COMERCIAL REDOFFICE LTDA. (STGO)                                                ,2025-07-25 00:00:00,B1  ,6,8600147                       ,GALLETON NUTRABIEN CHOCOLATE CHIP 40GR,0,20,0,20,337,ALIMENTOS                               
P. Montt                 ,2025-07-24 00:00:00,74412,1,0,77012870-6_1  ,COMERCIAL REDOFFICE LTDA. (STGO)                                                ,2025-07-25 00:00:00,B1  ,7,8600186                       ,GALLETON NUTRABIEN ALMENDRAS 40GR,0,20,0,20,337,ALIMENTOS                               
P. Montt                 ,2025-07-24 00:00:00,74412,1,0,77012870-6_1  ,COMERCIAL REDOFFICE LTDA. (STGO)                                                ,2025-07-25 00:00:00,B1  ,8,8600271                       ,LECHE LONCOLECHE SEMIDESC CHOCOLATE 200CC,0,90,0,90,340,ALIMENTOS                               
P. Montt                 ,2025-07-24 00:00:00,74412,1,0,77012870-6_1  ,COMERCIAL REDOFFICE LTDA. (STGO)                                                ,2025-07-25 00:00:00,B1  ,9,8604261                       ,CEREAL BAR GOLDEN CEREAL+LECHE 18GR,0,60,0,60,105,ALIMENTOS                               
P. Montt                 ,2025-07-24 00:00:00,74412,1,0,77012870-6_1  ,COMERCIAL REDOFFICE LTDA. (STGO)                                                ,2025-07-25 00:00:00,B1  ,10,8605248                       ,CEREAL BAR COSTA CHOCO CEREAL 18GR           ,0,120,0,120,105,ALIMENTOS                               
P. Montt                 ,2025-07-24 00:00:00,74413,1,0,99558140-K    ,NOVACEITES S.A                                                                  ,2025-07-25 00:00:00,B1  ,1,8601797                       ,ACEITE MIRAFLORES MARAVILLA 900CC,0,75,0,75,1679,ALIMENTOS                               
LS - Barrio Industrial   ,2025-07-24 00:00:00,105082,1,0,77012870-6_3  ,COMERCIAL REDOFFICE LTDA (STGO)                                                 ,2025-07-24 00:00:00,B14,1,3808158                       ,LA.BO PAPER MATE KILOMETRICO100 0.7FINO AZUL,0,50,0,50,125,LIBRERÍA                                
Santiago                 ,2025-07-24 00:00:00,105084,1,0,9524683-4     ,CARLOS GARDY INZUNZA FERNÁNDEZ                                                  ,2025-07-25 00:00:00,B03 ,1,3813562                       ,CARP PLASTIFICADA CI C/GUSANO AMARILLA       ,0,125,0,125,245,LIBRERÍA                                
Santiago                 ,2025-07-24 00:00:00,105084,1,0,9524683-4     ,CARLOS GARDY INZUNZA FERNÁNDEZ                                                  ,2025-07-25 00:00:00,B03 ,2,3813572                       ,CARP PLASTIFICADA CI C/GUSANO NARANJO        ,0,150,0,150,245,LIBRERÍA                                
Santiago                 ,2025-07-24 00:00:00,105084,1,0,9524683-4     ,CARLOS GARDY INZUNZA FERNÁNDEZ                                                  ,2025-07-25 00:00:00,B03 ,3,3813586                       ,CARP PLASTIFICADA CI S/GUSANO NARANJA        ,0,150,0,150,227,LIBRERÍA                                
Santiago                 ,2025-07-24 00:00:00,105084,1,0,9524683-4     ,CARLOS GARDY INZUNZA FERNÁNDEZ                                                  ,2025-07-25 00:00:00,B03 ,4,3813588                       ,CARP PLASTIFICADA CI S/GUSANO VERDE CLARO    ,0,50,0,50,227,LIBRERÍA                                
Santiago                 ,2025-07-24 00:00:00,105086,1,0,92986000-4    ,LIBESA LTDA.                                                                    ,2025-07-25 00:00:00,B03 ,1,3808395                       ,GOMA EVA GLITTER PROARTE VERDE 45X60 PQ 5 UND,0,2,0,2,3561,LIBRERÍA                                
Santiago                 ,2025-07-24 00:00:00,105086,1,0,92986000-4    ,LIBESA LTDA.                                                                    ,2025-07-25 00:00:00,B03 ,2,3813759                       ,SILICONA EN BARRA PROARTE TRANSP. 7MM 10UN,0,20,0,20,770,LIBRERÍA                                
Santiago                 ,2025-07-24 00:00:00,105086,1,0,92986000-4    ,LIBESA LTDA.                                                                    ,2025-07-25 00:00:00,B03 ,3,3813794                       ,"GUILLOTINA ISOFIT METALICA OFICIO 37,5X30    ",0,1,0,1,17700,LIBRERÍA                                
Santiago                 ,2025-07-24 00:00:00,105086,1,0,92986000-4    ,LIBESA LTDA.                                                                    ,2025-07-25 00:00:00,B03 ,4,7001930                       ,CUCHILLO CARTON GRANDE Nº70 TRANSP/COLOR     ,0,48,0,48,273,LIBRERÍA                                
Santiago                 ,2025-07-24 00:00:00,105086,1,0,92986000-4    ,LIBESA LTDA.                                                                    ,2025-07-25 00:00:00,B03 ,5,7770203                       ,PERFORADOR ISOFIT PM-20 METAL NEGRO P/20HJ   ,0,12,0,12,2092,LIBRERÍA                                
Santiago                 ,2025-07-24 00:00:00,105086,1,0,92986000-4    ,LIBESA LTDA.                                                                    ,2025-07-25 00:00:00,B03 ,6,7770240                       ,CLIP ISOFIT 50MM METAL 100UN,0,100,0,100,500,LIBRERÍA                                
Santiago                 ,2025-07-24 00:00:00,105086,1,0,92986000-4    ,LIBESA LTDA.                                                                    ,2025-07-25 00:00:00,B03 ,7,7770246                       ,CORCHETERA ISOFIT CP-30 PLASTICA NEGRA P/25HJ,0,12,0,12,1740,LIBRERÍA                                
Santiago                 ,2025-07-24 00:00:00,105086,1,0,92986000-4    ,LIBESA LTDA.                                                                    ,2025-07-25 00:00:00,B03 ,8,7770359                       ,BLOCK DIBUJO PROARTE 180 1/8 180GR 20HJ      ,0,60,0,60,1744,LIBRERÍA                                
Santiago                 ,2025-07-24 00:00:00,105086,1,0,92986000-4    ,LIBESA LTDA.                                                                    ,2025-07-25 00:00:00,B03 ,9,7770361                       ,PAPEL LUSTRE PROARTE 16X16 12 COLOR 24HJ,0,50,0,50,579,LIBRERÍA                                
